bigram,count
zweiter pforzheimer,1
– dokumentation,1
หมวดหมู่ วิกิข่าว,1
– 5,1
– abruf,1
– allerdings,1
– beide,1
– beispielsweise,1
– bereits,1
– deutschland,1
– einstiegshilfeseite,1
– gute,1
– enthaelt,1
– ergaenzung,1
– ersatzweise,1
– fachwissenschaftliche,1
– form,1
– frei,1
– gekommen,1
– grundlegende,1
พิเศษ recentchanges,1
முதற் பக்கம்,1
பகுப்பு அரசியல்,1
சிறப்பு recentchanges,1
الأخبار إداريون,1
الصفحة الرئيسية,1
تصنيف اقتصاد,1
تصنيف سياسة,1
تصنيف ويكي,1
حسب الشخص,1
خاص أحدث,1
رده اقتصاد,1
رده رده‌ها,1
رده سیاست,1
رده ویکی‌خبر,1
سیاست و,1
مُک صفحو,1
و تجارت,1
و منازعات,1
ویکی‌خبر اتاق,1
ویکی‌خبر مدیران,1
– grundsaetzlich,1
– haus,1
اتاق خبر,1
カテゴリ ウィキニュース,1
— benutzer,1
† blödsinn,1
… befuerchtet,1
… neuen,1
ウィキニュース ウィキニュースの使命,1
ウィキニュース 管理者,1
ウィキニュース 編集室,1
カテゴリ 2004年,1
カテゴリ 政治,1
– hierzu,1
カテゴリ 経済,1
特別 recentchanges,1
분류 경제,1
분류 분류,1
분류 사람,1
분류 위키뉴스,1
분류 정치,1
위키뉴스 관리자,1
– wiki,1
– wegen,1
– website,1
– vergangenen,1
– hilfeseite,1
– infodienst,1
– konsequent,1
– konstitutive,1
– köln,1
– liste,1
– lokal,1
– menschen,1
– muesste,1
– möglichst,1
– onlinesammelstelle,1
– poll,1
– professor,1
– schreib,1
– server,1
– speziell,1
– unglaublich,1
اقتصاد و,1
أخبار حسب,1
zweiter weltkrieg,1
überkategorien zugeordnet,1
öffentlichen lebens,1
öffentlicher kritik,1
öffnet wege,1
ökologische briefe,1
önner oldid,1
österreichische verteidigungsminister,1
überblick darueber,1
übergriffe kommandeuren,1
überpruefe einstellungen,1
übersicht diskussionen,1
übersetzers mithalten,1
übersetzung mozilla,1
übersetzung übersetzung,1
übersetzungen 3,1
übersetzungsdienst drei,1
übersetzungsdienst google,1
übersetzungsqualitaet leistungen,1
übersetzungsrichtung ebenfalls,1
öffentlich aufzufuehren,1
índice de,1
¿alguno podría,1
»nutzer grenzenlosem,1
zweites dtpgestaltungswerkzeug,1
zweites mal,1
zweitgrösste englischsprachige,1
zwischenstopp kuwait,1
zwischenzeitlich erstellt,1
zwölf milliarden,1
zwölffachen mord,1
zz utf8,1
· b,1
· commons,1
· mail,1
· s,1
· spezial,1
· v,1
· w,1
· wikispecies,1
· wikt,1
übersetzungsservice agenturmeldungen,1
βικινέα διαχειριστές,1
أحدث التغييرات,1
הצהרת משימה,1
миссия викиновостей,1
начална страница,1
посебно recentchanges,1
последни промени,1
служебная recentchanges,1
специални последни,1
спеціальні recentchanges,1
уикиновини администратори,1
ויקיחדשות הצהרת,1
κατηγορία οικονομία,1
ויקיחדשות מפעיל,1
מיוחד שינויים,1
מפעיל מערכת,1
עמוד ראשי,1
קטגוריה אנשים,1
קטגוריה ויקיחדשות,1
קטגוריה קטגוריות,1
שינויים אחרונים,1
категорія політика,1
категорія економіка,1
категорія головна,1
категорија политика,1
викивести администратори,1
викиновости irc,1
викиновости администраторы,1
викиновости миссия,1
вікіновини адміністратори,1
вікіновини мета,1
главна страна,1
економија и,1
заглавная страница,1
и бизнис,1
категория викиновости,1
категория всё,1
категория икономика,1
категория уикиновини,1
категория экономика,1
категорија викивести,1
категорија економија,1
yomiuri online,1
yarema verfuegte,1
wikinews plauderecke,1
wikipedia verarbeiten,1
wikipedia meilensteine,1
wikipedia neutraler,1
wikipedia org,1
wikipedia reuters,1
wikipedia schwesterprojekt,1
wikipedia sollten,1
wikipedia spiegel,1
wikipedia startet,1
wikipedia veröffentlicht,1
wikipedia macht,1
wikipedia w,1
wikipedia wegen,1
wikipedia wichtig,1
wikipedia wikimediawebsites,1
wikipedia wikipedia,1
wikipedia wissenschaft,1
wikipedia ·,1
wikipedia …,1
wikipedia mehr,1
wikipedia laesst,1
yarema anatoliy,1
wikipedia fuer,1
wikipedia aege,1
wikipedia anpacken,1
wikipedia bekommt,1
wikipedia berichtet,1
wikipedia cnn,1
wikipedia co,1
wikipedia erfahrungen,1
wikipedia experimentiert,1
wikipedia galt,1
wikipedia konvergenz,1
wikipedia geschichte,1
wikipedia gewagtes,1
wikipedia grösste,1
wikipedia heise,1
wikipedia heisst,1
wikipedia hilfe,1
wikipedia ja,1
wikipedia konnte,1
wikipediaartikel ueber,1
wikipediaeintrag aktuellen,1
wikipedianern ueberlassen,1
windows snak,1
willige wikinews,1
willst eigenen,1
willst kannst,1
willst warum,1
window on,1
window onload,1
windows linuxversionen,1
windows mac,1
windows w,1
wikipediaprojekt wikinews,1
windows windows,1
windows xchat,1
winter datei,1
winter sommerzeit,1
winzige clique,1
wire service,1
wired com,1
wireservice wired,1
wiktionary ·,1
wiktionary fristen,1
wikt spezial,1
wikiștiri administratori,1
wikipedias schwaeche,1
wikipediasupplement report,1
wikiqoute org,1
wikiquote wiktionary,1
wikis freie,1
wikis weblogs,1
wikis –,1
wikisource org,1
wikisource ·,1
wikispecies special,1
wikispecies ·,1
wikiuutiset yllaepitaejaet,1
wikiversum geht,1
wikizprávy hlavní,1
wikizprávy správci,1
wikizprávy vše,1
wikiştiri spaţiu,1
wikipedia ableger,1
wikipedia 1,1
wikinytt målsetningnb,1
wikinews unterbringen,1
wikinews steht,1
wikinews stimmberechtigung,1
wikinews streben,1
wikinews svg,1
wikinews thema,1
wikinews these,1
wikinews topmeldungen,1
wikinews tutoren,1
wikinews unterkategorien,1
wikinews www,1
wikinews verfassten,1
wikinews verwendet,1
wikinews verwendeten,1
wikinews waeren,1
wikinews wahrsageforum,1
wikinews weltweit,1
wikinews wikinewsmitarbeiter,1
wikinews wikipediaartikel,1
wikinews starten,1
wikinews start,1
wikinews sprechen,1
wikinews spielwiese,1
wikinews projekt,1
wikinews que,1
wikinews quellen,1
wikinews quellenangaben,1
wikinews quellenverzeichnis,1
wikinews reagiert,1
wikinews redactieruimte,1
wikinews regionaler,1
wikinews reine,1
wikinews resources,1
wikinews rueckblick,1
wikinews salle,1
wikinews schluesselprinzipien,1
wikinews schnelllöschung,1
wikinews sehe,1
wikinews seit,1
wikinews seiten,1
wikinews wikiquote,1
wikinews zentrale,1
wikinytt administratorer,1
wikinoticias nuestra,1
wikinewsmitarbeiter ordentliche,1
wikinewsnamensraum gelöscht,1
wikinewsnamensraum lautet,1
wikinewsprojekts befindet,1
wikinewstext hand,1
wikinewsthemen gesprochen,1
wikinoticias administradores,1
wikinoticias canal,1
wikinoticias sala,1
wikinews ziel,1
wikinotizie amministratori,1
wikinotizie canale,1
wikinotizie missione,1
wikinotizie scrivania,1
wikinotícias administradores,1
wikinotícias chat,1
wikinotícias missão,1
wikinotícias redacção,1
wikinewsmitarbeiter diskutieren,1
wikinewsmeldung jedoch,1
wikinewsler gelöscht,1
wikinewskriterien verspricht,1
wikinews zukuenftige,1
wikinews 使命声明,1
wikinews 管理员,1
wikinewsakkreditierten benutzer,1
wikinewsakkreditierten benutzern,1
wikinewsautoren stimmen,1
wikinewsbreakingnews2 svg,1
wikinewscanadalogo bgcrop,1
wikinewscommunity bearbeiteter,1
wikinewsde channel,1
wikinewsde daneben,1
wikinewsde eintippen,1
wikinewsdel mailingliste,1
wikinewsfehler png,1
wikinewsgrundsaetze u,1
wikinewsinhalte cc,1
wikinewsircchat fuer,1
wirf gegebenenfalls,1
wirf hirn,1
wirklich ausgereift,1
wurde uswirtschaftsmagazin,1
wurde muessten,1
wurde oesterreich,1
wurde optimiert,1
wurde readers,1
wurde sanya,1
wurde schnelllöschantrag,1
wurde trotz,1
wurde trujillo,1
wurde verbessert,1
wurden bislang,1
wurde versehentlich,1
wurde verwendete,1
wurde veröffentlicht,1
wurde wegen,1
wurde wert,1
wurde zwischenzeitlich,1
wurden 1,1
wurden ausgesprochen,1
wurde mitte,1
wurde lxoffice,1
wurde laut,1
wurde ja,1
wunsch verbesserung,1
wurde 2,1
wurde 21jaehrige,1
wurde 27,1
wurde 5,1
wurde aufgrund,1
wurde automatisch,1
wurde bild,1
wurde dell,1
wurde deutschsprachigen,1
wurde ehemalige,1
wurde einfach,1
wurde erstmals,1
wurde finder,1
wurde gefunden,1
wurde gruppieren,1
wurde hilfe,1
wurden beschlagnahmt,1
wurden daten,1
wuerden völlig,1
x30px link,1
wöchentlichen sitzung,1
wörterbuecher farbmanagement,1
x 10,1
x einheitliches,1
x kommen,1
x links,1
x mac,1
x plattformen,1
x65px link,1
wurden entsprechende,1
xchat chatzilla,1
xchat fuer,1
xinhua official,1
xinhuanet englischsprachige,1
y con,1
y negocios,1
yahoo erscheinen,1
yahoo umweltnachrichten,1
wöchentlichen nachrichtenmagazins,1
www zeitung,1
www taz,1
www mentio,1
wurden folgende,1
wurden googlegruender,1
wurden heute,1
wurden laut,1
wurden leicht,1
wurden mehr,1
wurden mittlerweile,1
wurden personen,1
wurden samstagmorgen,1
wurden vorlage,1
wurden weder,1
wurden wikinews,1
wwalfu tonline,1
wwdc 1,1
www current,1
www friedensunion,1
www kiezticker,1
wuerdest absichtlich,1
wuerden urteil,1
wirklich rede,1
woche artikel,1
with this,1
without brackets,1
witze abo,1
wmf katherine,1
wn erscheint,1
woanders spielen,1
wobei bedarf,1
wobei nachrichtenwert,1
woche thema,1
wohl beste,1
woche verlaengert,1
woche veröffentlichen,1
wochen per,1
wochenende ueberarbeitete,1
wodrueber jeweilige,1
wog 70,1
woher bekomme,1
wohl ab,1
with some,1
with notable,1
with article,1
wissensdatenbanken gigantischen,1
wirklichkeit liess,1
wirkung danke,1
wirtschaft deutschland,1
wirtschaft titel,1
wirtschaftsminister giulio,1
wirtschaftsredakteure 46,1
wissen erstellen,1
wissen willst,1
wissenschaft bereinigung,1
wissenschaft geekkultur,1
wissenschaft titel,1
wissenschaftler brasilien,1
wissenschaftler kuenstler,1
wissenschaftler vermehrt,1
wissenschaftlter gelöscht,1
wissenschaftsnachrichten bitte,1
wissenschaftsnachrichten de,1
wohl abaendern,1
wohl geloggt,1
wuerden schliesslich,1
wuenschten neben,1
would push,1
woxx alternative,1
wozu brauchen,1
wp anpasse,1
wp au,1
wp auswahl,1
wp benutzer,1
wuensche wikinews,1
wuerde aktuellen,1
wohl mal,1
wuerde finden,1
wuerde folgenden,1
wuerde gern,1
wuerde gerne,1
wuerde ja,1
wuerden beispielhaft,1
wuerden fall,1
wuerden japaner,1
would like,1
wortlaut beschraenkt,1
world –,1
world s,1
wohl test,1
wohl wichtigste,1
wolfdieter 00,1
wolfdieter 12,1
wolfdieter 14,1
wolfdieter 16,1
wolfdieter 20,1
wolfdieter 23,1
wollt admin,1
worden anklage,1
worden firmensprecher,1
worden kuendigte,1
worden sollen,1
woren liegen,1
world 2005,1
world gewaehlt,1
world miss,1
verpflichtet fuer,1
vermögen benannten,1
vermutlich eintraege,1
status verlassen,1
states of,1
statistiken berichte,1
statt erzeugen,1
statt jahresbericht,1
statt vorjahr,1
stattdessen neue,1
stattgabe antrags,1
status entstehen,1
steckenbleibt wikinews,1
statements abgaben,1
stehen artikel,1
stehen berlin,1
stehen ccbylizenz,1
stehen hilfeseiten,1
stehen ja,1
stehen seite,1
stehen seiten,1
stehen sommer,1
states 24hr,1
state division,1
kommt funktionen,1
standpunkt neutralitaet,1
stand rumsfeld,1
standard online,1
standard tageszeitung,1
standardtext bezeichnet,1
standpunkt berichten,1
standpunkt erforschen,1
standpunkt neutralen,1
standpunkt neutraler,1
standpunktes gebietet,1
startseite wikinews,1
starb alter,1
starben 1,1
start gehen,1
starten deutschland,1
starten mirc,1
starten newsseite,1
startet newsportal,1
startseite gibt,1
stehen urheberrechte,1
stehen vorhaben,1
stehen w,1
stichwahl wegen,1
stellt problem,1
stellungnahme vorwuerfen,1
stellungnahme weissroten,1
stern de,1
stichwahl 21,1
stichwahl konkurrenten,1
stichwahl praesidentenamt,1
stichwahl ukraine,1
stichwahl zugunsten,1
stehen windows,1
stichwahlen 03,1
stiftung derzeit,1
stiftung recht,1
stilllegen wikimediaprojekten,1
stimmberechtigung meinungsbildern,1
stimme abgeben,1
stimmen gemaess,1
stimmen muessen,1
stellt opa,1
stellen fuer,1
stellen denen,1
stellen artikeln,1
stehenden inhalte,1
steht folgenden,1
steht jedoch,1
steht mittlerweile,1
steht neuer,1
steht open,1
steht sofort,1
steht variante,1
steht weniger,1
steht wikinews,1
steinewerfer aeusserungen,1
steinewerfer duerfte,1
stelle glaube,1
stelle hinweis,1
stelle meilensteine,1
stelle sicher,1
stelle versuche,1
stand gehalten,1
stammt zeitungen,1
stagnliste nennt,1
sprachausgabe gelöscht,1
spionageaffaere personalwechsel,1
spionageaffaere toyota,1
spitzname unterschreiben,1
spongebot ebenfalls,1
spongebot spongebot,1
sport enthuellte,1
sport ernsthafte,1
sport titel,1
sprache koreanische,1
sprechen 30,1
sprache online,1
sprache verfasst,1
sprache vorliegenden,1
sprachen erschaffen,1
sprachen erweitert,1
sprachen kommen,1
sprachen kommt,1
sprachen sprachen,1
spionageabteilung 24,1
spinoffprojekt deutschen,1
spielten kölnmarsdorfer,1
spielten etwa,1
sperre wikimediaprojekten,1
sperren artikel,1
sperrung sei,1
spesial siste,1
spezial eingebunden,1
spezial neue,1
spezial verwaiste,1
spezialisiertes wiki,1
speziell kategorisiert,1
speziell letzteres,1
spezielle hilfeseiten,1
speziellen themen,1
spiegel beschuss,1
spiegel journalismus,1
spiegelonline uebernommen,1
spielfilmen bekannt,1
spielte ab,1
sprachige zeitung,1
sprecher dow,1
stagn orientieren,1
staatsbuergerschaft ungarn,1
staaten erde,1
staaten liste,1
staaten wikipedia,1
staaten zusammenhang,1
staatenlisten auswaertigen,1
staats verfassungsrecht,1
staatsanwaltschaft palermo,1
staatsanwaltschaft ueberraschend,1
stadthalle normalerweise,1
sprecher kölner,1
stadthalle tausend,1
stadthalle verlegt,1
stadtwiki orientiert…,1
stadtwikis immer,1
staedte westukraine,1
staendigen ausschuss,1
staerker 1,1
staerkste tag,1
staaten denen,1
staat politik,1
staat genau,1
staat fuer,1
sprecherin derzeit,1
sprecherin stiftung,1
sprengstoff faznet,1
sprengstoff gefunden,1
spriessen beispielsweise,1
sq kategoria,1
sq wikilajme,1
sr викивести,1
sr главна,1
sr посебно,1
ss lagerkommandant,1
sserei muenchen,1
sslagerkommandant schwammberger,1
ssoberscharfuehrer schwammberger,1
st galler,1
staat einzustufen,1
staat europa,1
stimmen rotgruenen,1
stimmen sollten,1
stimmen zusammengekommen,1
tage tut,1
tag monaten,1
tag sechs,1
tag verfassung,1
tagblatt online,1
tage cache,1
tage eindeutiges,1
tage lang,1
tage readers,1
tage warten,1
tagesaktuellen beitraegen,1
tagen arbeit,1
tagen bearbeitung,1
tagen fraktion,1
tagen gelöscht,1
tagen wikipedia,1
tagen zuvor,1
tages datei,1
tages zitats,1
tag kalenderblatt,1
tag geschrieben,1
tafeln zwei,1
taeuschung identifiziert,1
systemnachrichten mediawiki,1
szene findet,1
szenen ab,1
t speak,1
ta askatasuna,1
ta சிறப்பு,1
ta பகுப்பு,1
ta முதற்,1
tab klicke,1
taeglich 20,1
taeglich buecherschau,1
taeglich landen,1
taegliche artikel,1
taegliche news,1
taeglichen artikel,1
taetigkeiten wikinews,1
taeuschung entpuppen,1
tagesaktuelle nachrichten,1
tagesgeschehen abzudecken,1
system bilden,1
teams involviert,1
tausende erblindeten,1
tausende feiern,1
tausende freiwilligen,1
taz 4,1
taz bericht,1
taz de,1
taz taeglichen,1
teams formel,1
tecchannel de,1
tageshoch 1,1
technik funktioniert,1
technik npov,1
technisch möglich,1
technische grundprinzipien,1
technische möglichkeiten,1
technologie traum,1
technology dtpprogramm,1
tehelka englischsprachige,1
tausend fans,1
taugt schmeisst,1
tatsaechlichen fakten,1
tatsaechlich verfehlungen,1
tagesschau de,1
tageszeitung italienisch,1
tageszeitung junge,1
tageszeitung kommunistischen,1
tageszeitung medienticker,1
tageszeitung the,1
tagungen aehnliche,1
tanjug nachrichtenagentur,1
tank fuenf,1
tankstellen bomben,1
tankstellen madrid,1
tastatur bedienbar,1
tastenkombination strg,1
tat grundprobleme,1
taten offenen,1
tatsaechlich geschehen,1
tatsaechlich interesse,1
system uebernommen,1
sysop bezeichneten,1
stimmig erscheinen,1
stunden aendern,1
strg 5,1
strona główna,1
studiert ziel,1
studio ixsoft,1
studioedition red,1
stuetze these,1
stuetzt benutzer,1
stunden 21,1
stunden bbcworldinterview,1
suche bestimmten,1
stunden per,1
stunden status,1
sturmtief ueber,1
stuttgart verurteilte,1
subjektives bild,1
submit 0,1
substr 0,1
such articles,1
streitkraefte vereinigten,1
streitkraefte tuerkei,1
streitkraefte suedamerika,1
streitkraefte nordamerika,1
stimmt eprivacyverordnung,1
stimmten manager,1
stimmung schon,1
stockt seit,1
straftat erklaert,1
strahlung wiederhergestellt,1
strand gelöscht,1
streicht 2300,1
streit haushaltsreform,1
streit hautcreme,1
streit reformplaene,1
streitet reformplaene,1
streitkraefte belgien,1
streitkraefte europa,1
streitkraefte kategorien,1
streitkraefte kontinent,1
streitkraefte moldawien,1
suchabfragen ueber,1
suche vermissen,1
syndication rss,1
svg 20px,1
suspendiert 03,1
suspendiert droht,1
suspendierungen wurden,1
sv special,1
sven792 benutzer,1
sven792 diskussion,1
sven792 sven792,1
svg 150px,1
svg 25px,1
suchen clickt,1
svg right,1
svg x30px,1
swissinfo org,1
switch expr,1
swr de,1
sydney morning,1
symbolleiste anlegen,1
symlink ch,1
suse debian,1
supreme court,1
sunbird mozilla,1
sunbird entwickelte,1
suchen verweist,1
suchfunktion beruecksichtigung,1
suchfunktion kostenpflichtigen,1
suchkriterien zutreffen,1
suchvorgaenge ordner,1
suchwort site,1
sudan 13,1
suedamerika 4,1
suedamerika titel,1
suedamerikanisches militaerwesen,1
sueddeutsche zeitung,1
sueden landes,1
suedsternwarte eso,1
suite ausgegliedertes,1
suite101 de,1
summary globalen,1
summiert zahl,1
spenden wiederhergestellt,1
spekulativ ernst,1
vermittelt daher,1
seite kannst,1
seite eventuell,1
seite existiert,1
seite findest,1
seite funktioniert,1
seite gelöscht,1
seite gemacht,1
seite gestellt,1
seite gibt,1
seite mehr,1
seite einstellen,1
seite microsoft,1
seite neue,1
seite presseberichte,1
seite sammelt,1
seite werkzeug,1
seite www,1
seite z,1
seite zeigen,1
seite eintragen,1
seite durchschnitt,1
spektrumverlags deutsch,1
seit jahren,1
seit 15,1
seit 1986,1
seit 1997,1
seit 2001,1
seit 2004,1
seit achtziger,1
seit dezember,1
seit heute,1
seit laengerer,1
seite code,1
seit monaten,1
seitdem 43,1
seite 1,1
seite 13,1
seite abgelegt,1
seite aktualisieren,1
seite aktuell,1
seite arbeiten,1
seite zugeordnet,1
seiten bearbeiten,1
seiten betreffen,1
sensible daten,1
selbstaendig weiterentwickelt,1
selebt spekulativ,1
selten aktive,1
senaste aendringar,1
senden spamaufkommen,1
sender channel,1
sender getaeuscht,1
sendet derzeit,1
sep 2008,1
seiten fremdsprachige,1
sep 2014,1
sep 2015,1
sep 2016nachsig,1
server chat,1
server freigegeben,1
server genommen,1
server kommen,1
servern eingespielt,1
selber schreiben,1
selber datiert,1
selber angelegt,1
seitens tmg,1
seiten fuellen,1
seiten gepraegt,1
seiten gesamt,1
